Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710238955	1710239012	0.6017494166450607	-1029133148.3172252	0.9917308265816338	5.7773954228312255e-59	0.007409151525596254
1710239153	1710239222	1.417023748629887	-2423447345.3438616	0.9967258276549512	5.544662853370835e-85	0.009922078060726952
1710239377	1710239434	1.6108575317604343	-2754949809.8682604	0.9979002038421259	2.455254032696362e-75	0.009963703607070416
1710239615	1710239676	1.3330692755155997	-2279865729.7019773	0.9997657142465196	8.360391312024168e-109	0.0026567490498978752
1710239815	1710239885	0.8903920916805177	-1522781866.9188216	0.9991077962901179	1.995510968565145e-105	0.0032266560682394467
1710240040	1710240098	1.1833959826509584	-2023889038.9864275	0.9986789476783339	2.581933227119062e-82	0.005751526683000935
1710240277	1710240340	0.6788517665130569	-1160997494.6203327	0.9991677559098067	1.1893709807593685e-95	0.0025085120389730046
1710240489	1710240550	1.0313352723426763	-1763829196.7750008	0.9958873807026285	4.285834706521645e-72	0.008628355000790133
1710240703	1710240762	1.1673378141437751	-1996426498.4110045	0.9986403612141371	2.1132670702908813e-83	0.005705140463598116
1710240942	1710241005	1.4793548387096773	-2530051067.424081	0.9994654117502694	1.630045482100919e-101	0.0043805965704353045
1710241146	1710241215	0.699546583850932	-1196391227.6103318	0.999171276543941	5.677794551742201e-105	0.002461297349329276
1710241369	1710241425	0.7398691045796312	-1265352622.2707944	0.9991818145981198	4.796237486101723e-85	0.002881121777904428
