Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710152528	1710152587	0.8977282291057873	-1535250040.37109	0.9938072609584719	1.2361187856233085e-64	0.009386371974767688
1710152726	1710152795	1.1471479722323705	-1961796079.0175338	0.9979452146731198	9.234049081730175e-92	0.0063593381448489375
1710152947	1710153010	0.9491249039938566	-1623146592.749693	0.9961576310003758	2.1806016501691301e-75	0.007547340665037049
1710153188	1710153250	1.2283128100526304	-2100600906.851285	0.992284335048668	4.3041089204611016e-65	0.01398305186340205
1710153398	1710153459	0.9721126388154414	-1662459570.3505497	0.997729860995235	1.0439952535886653e-79	0.006036849152229297
1710153613	1710153669	0.93994976076555	-1607456319.0387022	0.9990919900472498	7.986735958640608e-84	0.0038561181107447844
1710153850	1710153914	1.0928122710622703	-1868874955.7448466	0.9929201384447713	2.271199564726002e-68	0.011719388226509406
1710154058	1710154123	1.0160926573426592	-1737672822.9392095	0.9961666844077017	7.655153233173466e-78	0.007941166823402334
1710154277	1710154337	1.0361214226173947	-1771925315.1002107	0.9979499227940988	1.148474205995926e-79	0.006166338909294474
1710154520	1710154580	0.982252570158378	-1679801510.0312514	0.9994399736834169	5.206146928958423e-96	0.003053057875924055
1710154721	1710154787	0.8668153637407359	-1482386225.655172	0.9951306344591136	9.937966709445806e-76	0.0075793638211865185
1710154931	1710155000	0.9107194008037993	-1557469117.6148481	0.9988254408563635	6.735019187780122e-100	0.003815397881314824
