Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710481172	1710481241	0.21125648520277643	-361348111.31322706	0.9978132475530672	7.430723509681554e-91	0.0012082250240526863
1710481362	1710481448	3.2081673663852075	-5487508332.523077	0.9988489984389517	3.191100622314612e-125	0.011882434004845404
1710481575	1710481660	3.2583232362712526	-5573299728.068161	0.9995275903515274	8.42212384205799e-140	0.007775299119873539
1710481832	1710481898	3.0372357791462288	-5195134437.091061	0.9999665316002605	6.1020961578654925e-145	0.002196409238337222
1710482041	1710482111	1.7643014609395509	-3017803818.074851	0.9999031253658484	3.275306833661452e-138	0.002105932331421418
1710482250	1710482324	1.8354757497223255	-3139546542.5016966	0.9999168244079168	1.2349117049297857e-148	0.0019728697571687204
1710482494	1710482572	0.43822291632418003	-749570480.3707703	0.9993063081442025	8.405860247470807e-122	0.0013244094533375267
1710482699	1710482775	2.207172112098427	-3775327559.7949176	0.9999643608367565	2.4388328089179507e-166	0.00153176389564126
1710482910	1710482990	2.3521919831223626	-4023382058.9176426	0.9999291871764574	1.2849326659789887e-163	0.0022412835169268145
1710483160	1710483230	2.513755576939901	-4299734430.21721	0.9998840925226559	1.4584880376365147e-135	0.003282082459283948
1710483369	1710483439	0.4708987840083977	-805462424.900124	0.9993166980659693	2.296483218186292e-109	0.0014932339844191973
1710483567	1710483642	1.210702987197724	-2070885456.7659287	0.9997758254968467	5.824191335613276e-135	0.002121866108912872
