Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710384107	1710384167	0.19252514587385441	-329289717.93932235	0.9842192795506453	5.852888509666044e-54	0.0032010388389838162
1710384310	1710384379	2.0178918523931313	-3451368286.1686606	0.9991004210112925	8.86724352880234e-104	0.007397339755089792
1710384528	1710384594	2.5869374804300183	-4424655551.065365	0.9999240778344326	1.4755857702323283e-133	0.0028177128113202566
1710384768	1710384832	2.6702126831501833	-4567088795.612652	0.9993490407064481	1.676095912808844e-100	0.00865502497752663
1710384979	1710385041	0.7888484299060705	-1349232252.1228254	0.999669841662449	3.739318198434085e-106	0.0018507628764704261
1710385192	1710385253	0.9307318878900068	-1591907787.6968021	0.999757376944352	2.345421398980635e-108	0.001887631921722921
1710385435	1710385493	0.30955704574117865	-529459615.1850614	0.9953897278609859	4.085261132017535e-67	0.002815226769766717
1710385638	1710385702	1.2773099816849818	-2184690391.5958004	0.9999018472869833	5.662201391600149e-126	0.0016072111256773252
1710385857	1710385915	1.3512808760650885	-2311209430.4903884	0.9998912454221434	1.1129136115346678e-112	0.0018832111094530342
1710386100	1710386158	1.8467172167707409	-3158597176.7724924	0.9999397478850638	7.330679859297903e-120	0.001915603476329389
1710386308	1710386365	0.338790510759657	-579460407.3845152	0.9986557298940492	1.1573013994803888e-80	0.0016760434154282065
1710386520	1710386580	1.1219008057793847	-1918881749.2214382	0.9997718944392826	2.5371280650906032e-107	0.0022251430574161913
