Start	End	Slope	Intercept	R-squared	P-value	Standard Error
1710323620	1710323680	0.30530036121144766	-522160356.6704981	0.9964240276974354	1.1682515707886698e-72	0.0024015315622417715
1710323822	1710323890	1.9150683284345515	-3275384896.145152	0.9998530201521211	3.236393117761991e-128	0.002858071712424289
1710324043	1710324107	2.1628111263736254	-3699105759.4246793	0.9999196049833546	1.164429049031411e-128	0.0024629453380814116
1710324282	1710324344	1.2115733675807692	-2072181266.5771792	0.999221923494903	5.519345403350452e-95	0.0043646986747335565
1710324491	1710324550	1.1881443600233776	-2032110309.8683684	0.9992232549741397	2.484263423838336e-90	0.004387728602068984
1710324705	1710324766	0.9028974087784254	-1544245665.4985242	0.9996307879411895	5.615518268518797e-103	0.0022590743656193523
1710324945	1710325007	0.4833026113671285	-826602446.8818603	0.9990356015189786	3.459021374280679e-92	0.0019385691307585986
1710325149	1710325219	1.4948749890648236	-2556720207.4041405	0.9992511458189841	5.17313506230019e-108	0.004962627997340706
1710325370	1710325431	1.4139338974087774	-2418284925.306439	0.9973226518727665	1.3568438879339403e-77	0.00953756874572912
1710325612	1710325673	1.6110824960338463	-2755473564.9781494	0.9878692624272215	3.1039121267509643e-58	0.023242649918408725
1710325821	1710325882	0.5205388683236388	-890289000.555844	0.9975669666500264	8.064052506093978e-79	0.0033468030719509684
1710326034	1710326096	0.8944788597617782	-1529848403.8246484	0.9993636499689049	1.3245574972162902e-97	0.002913940744900659
